618,1189
930,1400
1407,24
934,253
1076,127
922,307
1093,295
1247,923
1271,32
1421,1068
1323,740
1073,1042
1399,1389
1329,432
979,1247
645,198
530,974
1000,741
556,86
161,350
456,1185
1031,100
1331,900
498,1340
1422,461
1231,421
991,72
211,208
912,51
1094,60
746,131
978,883
580,609
959,1051
643,805
478,1458
960,672
902,897
1371,1132
301,40
1348,1420
621,1259
506,945
1274,1490
931,94
241,460
505,156
1036,1187
369,476
123,565
399,935
1324,955
1370,205
140,351
700,700
970,1300
183,698
655,1339
1056,714
869,1481
635,185
731,660
91,1009
438,453
1312,783
53,1292
1227,938
749,882
756,1484
1330,1387
744,1024
1427,775
1114,1179
389,177
16,1196
1488,1410
255,806
27,968
259,601
663,420
1369,321
52,514
724,1489
164,1428
509,1047
299,448
1105,986
1208,284
1379,1324
619,1317
188,677
1479,1165
77,790
330,1470
956,286
808,1232
1306,1474
1413,1293
1148,471
861,168
1313,761
1376,499
1059,1179
976,1297
1276,1182
1383,576
310,1137
1057,28
191,300
85,273
305,1144
1347,672
953,959
172,951
1455,477
1238,841
1162,586
120,285
576,1160
258,1169
907,1136
714,1051
1034,1283
314,928
744,90
1479,502
352,952
857,932
937,1326
102,349
1017,65
564,68
1110,315
592,824
38,439
442,414
175,405
140,353
1211,1275
697,947
186,743
1188,811
327,1464
1045,342
185,220
226,358
889,1255
225,634
3,75
95,901
523,749
1039,191
542,303
174,626
108,1233
532,557
24,431
879,626
1396,880
220,140
939,612
313,631
1064,1270
980,216
1,584
413,832
1028,519
170,1307
272,723
575,1273
430,745
1252,390
1062,665
472,393
895,1371
78,705
992,565
1358,92
703,1304
945,135
1312,1145
336,1196
478,655
590,965
686,1388
344,737
1303,349
661,218
671,38
119,591
845,565
415,564
438,722
112,189
907,753
357,116
461,1141
136,111
988,6
151,1027
1408,1365
473,977
1044,307
435,712
1017,479
719,207
193,799
651,1152
1181,1324
815,391
696,724
577,782
263,547
1082,455
97,152
835,236
364,1305
1451,1468
1388,332
858,944
72,1256
658,520
822,629
822,42
677,429
1199,1193
777,548
72,904
1098,922
687,386
1026,871
988,1002
41,695
746,976
4,852
336,1139
366,469
567,1319
1286,1058
82,463
184,200
479,1364
538,251
931,1396
1392,1160
1453,581
920,396
569,373
1226,860
336,1022
1001,1005
897,155
1488,808
574,918
579,1314
1457,281
22,1125
1130,1438
37,831
614,584
1384,746
371,1246
1358,1191
661,545
8,206
679,157
1148,140
425,517
818,794
1296,1408
117,581
1085,778
1305,1281
1109,1239
24,240
1196,1176
1116,242
1433,858
848,916
1463,360
543,478
229,1467
1159,815
934,637
298,1040
333,152
1247,747
963,622
1467,78
360,347
672,1143
865,290
1427,1052
114,1414
828,190
281,575
28,756
1185,1048
1425,305
42,1327
932,490
43,40
997,169
471,1132
1229,770
82,126
835,665
1427,189
971,163
1388,187
912,858
302,71
218,458
1482,268
259,1336
744,550
18,1424
1013,227
321,416
348,1270
632,437
1201,1466
546,899
66,1284
954,903
716,226
1152,957
829,1399
430,583
49,274
913,610
1152,1167
916,964
581,1151
863,11
953,662
511,999
652,18
1266,635
814,127
631,1184
310,852
1277,1251
1019,247
778,1224
811,996
312,1271
738,188
528,310
1075,1267
435,1197
1002,64
258,464
597,1214
141,1140
587,1188
1067,1245
862,907
436,452
1408,450
1433,1052
1185,361
69,188
349,1018
1083,1253
810,56
1280,1416
1096,642
1077,1172
451,262
1242,631
1166,65
129,1427
1060,257
1219,1497
147,1499
869,580
71,350
1217,186
943,709
589,1418
348,773
330,584
1440,212
720,304
1115,390
1317,287
1185,19
245,1142
843,45
1390,516
252,528
870,401
876,199
471,55
1095,973
880,14
1248,441
1190,1064
358,1226
989,874
1485,102
304,754
1165,195
134,898
135,938
396,1123
1363,574
1019,1445
987,1418
735,38
756,908
334,1345
548,115
1392,444
1297,800
4,484
947,1419
817,883
1227,155
1090,1286
847,864
364,1366
1473,566
1204,987
289,1297
1331,592
1487,764
135,535
1040,113
405,517
561,433
927,1065
1385,388
387,240
1372,838
1440,1228
141,1291
346,1031
1455,1086
1375,377
404,392
11,395
965,697
24,1061
5,1044
1370,27
336,788
1231,639
165,339
243,1096
208,1103
328,742
170,1454
829,341
1044,363
774,56
1458,1297
970,68
485,994
1044,225
960,518
362,703
1162,1164
1446,567
404,108
779,690
470,938
1205,669
324,1106
472,495
845,1028
711,548
49,358
64,1458
965,1109
1040,166
1426,935
889,1456
1447,762
148,789
1209,824
335,466
1006,996
1067,1448
987,29
129,151
582,353
542,1467
792,462
1093,364
687,632
1171,616
152,709
1379,1431
726,1437
477,593
674,875
412,831
776,817
224,599
543,532
813,671
84,1266
1182,1009
273,765
28,46
1294,1064
896,1133
394,1286
698,721
143,1436
1125,85
642,1176
202,1409
115,840
1281,1475
610,1443
1482,1136
308,590
347,455
832,1192
784,487
1054,787
471,619
636,378
391,1387
212,1152
77,220
948,916
74,1272
971,413
159,770
296,607
517,834
333,1293
60,430
796,1190
1431,1118
98,95
972,556
1118,1226
176,1448
563,1389
644,1040
166,310
582,718
158,522
1077,1262
956,402
1238,765
339,999
898,1389
737,239
1494,333
929,178
1267,520
564,588
211,381
195,83
1180,662
612,342
199,994
1365,555
556,1312
691,1481
1377,638
386,475
494,1119
215,88
660,1240
663,1370
28,1164
935,751
328,875
1221,1334
837,1050
845,525
585,1064
884,796
1430,1373
332,258
859,626
1151,387
534,749
1291,2
553,157
1281,1159
995,476
1449,522
36,587
871,1131
1085,995
1417,889
329,99
892,1181
76,477
717,935
1041,859
669,1053
11,498
511,1284
1482,613
1134,426
1200,545
1051,1486
275,1380
251,611
1443,133
873,1242
950,740
415,1294
691,999
1418,727
1199,681
850,433
470,158
661,744
1420,593
1198,209
986,1026
1441,1496
923,1075
320,813
979,677
996,914
642,569
1362,1363
761,1144
996,1127
1048,896
1221,893
258,366
29,1480
283,305
549,179
247,1426
1298,677
1024,454
417,673
828,1182
1313,258
532,407
1500,21
90,959
510,151
1227,1270
422,1192
1287,344
1133,1355
1171,1410
1397,674
687,827
807,1193
61,1271
240,276
1418,286
847,399
428,11
463,1297
529,571
10,1086
802,25
966,1242
262,1149
241,758
92,1026
56,414
304,403
389,458
1443,222
361,860
488,220
611,1245
69,1361
507,1367
1235,190
36,1248
1033,855
974,95
204,1173
365,849
8,1489
965,281
663,165
701,676
517,729
1460,1303
80,1036
610,1210
118,1148
1252,53
916,1128
1130,1470
340,1156
1446,958
425,649
253,1317
44,842
932,1297
1378,1451
903,571
43,924
1093,132
289,1388
88,495
173,523
186,82
598,1013
54,860
1089,31
234,1190
