1358,1440
1365,1450
1345,1454
1336,1445
1337,1437
1374,1427
1331,1429
1329,1432
1387,1427
1353,1478
1325,1448
1326,1433
1336,1416
1329,1419
1330,1417
1322,1462
1389,1417
1350,1404
1359,1401
1315,1435
1370,1401
1388,1408
1407,1448
1380,1401
1327,1482
1349,1494
1321,1411
1383,1491
1375,1395
1315,1416
1363,1500
1307,1425
1376,1499
1310,1415
1307,1471
1414,1468
1298,1463
1364,1381
1303,1411
1301,1478
1426,1440
1380,1381
1414,1406
1335,1381
1417,1484
1296,1414
1335,1379
1300,1405
1287,1456
1422,1408
1433,1447
1433,1439
1285,1433
1437,1444
1282,1432
1324,1375
1397,1376
1436,1465
1327,1368
1275,1445
1428,1494
1444,1460
1404,1371
1441,1417
1443,1490
1391,1355
1449,1477
1447,1484
1263,1464
1396,1352
