606,880
623,491
195,14
31,542
173,119
615,895
188,293
33,618
661,622
207,462
119,435
467,729
797,482
125,119
78,37
31,792
219,370
697,131
548,86
761,336
755,882
728,399
420,587
498,128
812,156
17,720
379,670
197,505
11,651
783,648
439,428
368,576
873,296
357,742
37,203
165,854
348,68
890,889
165,518
596,26
736,816
611,645
502,640
666,280
24,682
538,157
497,156
426,882
658,163
418,862
96,329
712,648
768,801
732,337
92,391
65,96
177,86
43,428
147,409
857,578
629,185
121,660
691,696
133,451
403,177
342,387
314,631
747,268
451,270
425,773
738,717
823,169
811,565
84,474
309,582
276,503
849,802
617,360
851,599
360,113
163,16
40,805
722,584
459,220
808,443
592,745
802,79
895,272
173,716
17,412
477,73
273,256
71,184
619,856
344,282
794,325
692,868
203,691
837,770
560,160
105,155
170,491
746,870
61,390
670,279
474,564
9,228
445,325
183,290
73,265
303,843
739,361
644,357
172,642
851,172
337,841
247,885
110,275
570,853
852,559
2,833
401,140
121,374
7,19
736,84
271,193
352,643
544,23
36,415
397,48
114,354
261,363
803,315
578,818
329,128
436,107
169,393
429,40
1,372
685,642
178,135
586,805
317,860
742,633
482,216
214,653
877,47
516,626
900,669
390,592
519,143
437,787
835,289
164,622
698,625
223,846
24,720
269,20
790,270
208,437
28,303
311,623
755,658
671,214
601,275
704,230
127,509
156,703
561,418
565,659
424,743
343,380
450,354
161,381
291,460
375,103
687,260
447,383
693,98
337,133
98,539
332,584
472,51
883,52
74,481
336,424
390,638
350,513
667,628
410,288
241,856
114,255
432,710
403,480
604,753
644,114
756,533
431,402
374,594
444,124
800,456
764,74
442,0
732,102
114,467
715,494
789,185
49,243
872,419
506,682
694,710
870,178
558,840
472,447
83,142
223,224
358,693
550,555
485,625
553,330
64,642
654,213
818,324
517,36
376,419
298,882
470,538
670,302
795,613
378,378
715,269
81,87
338,681
740,374
291,244
629,537
352,158
254,113
72,745
670,463
481,790
766,762
538,538
317,182
182,847
849,872
312,384
260,68
323,850
33,721
399,399
592,446
282,198
560,316
868,700
843,269
622,511
215,224
330,221
600,279
172,443
666,32
152,579
51,244
596,200
374,444
841,136
116,210
517,180
694,503
410,880
184,766
693,71
200,334
616,537
887,867
213,240
528,252
244,11
261,647
238,474
221,554
850,506
631,35
286,131
325,144
39,143
353,614
863,666
350,339
660,840
259,282
215,450
112,210
226,178
273,272
28,752
282,145
524,303
339,418
320,785
41,634
395,161
162,231
621,162
82,413
825,358
213,183
357,759
780,179
601,555
890,61
208,155
579,567
257,423
431,243
10,210
407,217
612,109
37,658
630,734
589,856
538,897
66,383
47,893
403,218
839,349
829,488
721,876
346,260
309,309
243,254
15,356
874,537
259,601
351,662
210,92
50,616
656,625
505,416
625,283
7,846
374,348
417,845
170,315
502,394
3,366
726,483
219,605
770,653
435,892
388,60
850,159
890,2
438,528
274,580
760,633
260,0
735,741
501,143
227,745
280,648
665,782
644,115
782,47
204,650
66,206
187,331
469,859
146,250
337,324
865,655
721,221
145,245
617,592
741,291
560,879
358,639
310,477
42,95
280,515
637,169
318,582
832,210
720,591
808,679
103,273
876,615
243,831
231,332
481,502
842,217
868,700
866,197
758,51
483,660
268,610
42,439
281,753
651,616
680,260
576,401
591,742
563,484
421,585
733,37
85,519
462,271
415,231
678,511
426,638
443,296
625,444
540,115
479,135
392,198
600,480
634,215
815,269
322,153
488,680
841,256
53,752
869,861
295,676
586,93
727,879
578,150
127,830
432,103
401,816
848,122
620,764
480,378
82,535
170,224
234,317
434,679
637,429
247,781
171,668
693,378
3,92
359,95
620,158
605,442
164,13
629,182
17,336
159,38
843,488
501,499
619,441
170,549
823,640
430,353
164,351
555,693
69,363
772,384
141,225
352,815
655,701
857,558
234,262
398,696
767,88
759,27
599,663
21,799
458,788
831,420
99,241
35,348
662,854
50,802
129,162
224,34
588,842
233,152
138,175
5,513
333,165
101,89
160,539
72,17
729,147
580,646
829,562
487,149
487,364
79,618
256,614
746,402
775,217
114,528
768,890
369,570
408,522
768,215
224,898
529,520
508,663
82,654
871,108
871,458
14,32
84,763
890,224
93,76
94,709
432,834
824,81
628,271
495,504
111,226
370,570
4,241
575,223
597,588
341,748
832,289
483,776
145,183
158,615
22,370
90,474
501,841
366,208
33,611
60,658
367,704
450,465
595,605
204,521
632,81
54,123
796,580
819,211
387,388
63,845
506,20
467,242
250,181
630,733
754,7
572,409
451,815
774,60
346,693
337,755
636,92
288,183
737,829
290,331
317,473
364,815
263,586
799,381
791,671
275,353
0,33
189,384
462,250
552,108
687,277
173,329
679,168
787,212
508,86
357,634
57,156
618,562
24,149
621,564
13,720
225,745
837,820
874,753
876,790
828,169
320,250
249,323
545,377
524,438
81,893
545,157
675,248
84,163
542,516
333,575
257,826
772,686
807,584
618,87
890,571
70,172
105,630
734,554
61,746
306,797
208,80
581,613
821,713
285,541
742,581
867,168
546,308
536,131
269,36
645,439
407,387
388,90
212,422
288,378
240,122
169,457
51,435
816,882
897,807
73,715
237,595
321,770
611,811
68,71
695,9
341,555
754,753
747,833
691,222
143,593
9,580
848,665
27,268
572,291
545,169
233,218
84,364
121,745
706,667
523,873
404,557
526,102
599,9
381,652
807,751
25,68
709,879
75,340
527,145
270,503
496,672
681,520
793,290
661,370
226,866
812,573
534,389
416,609
461,384
222,870
608,480
190,13
360,638
549,240
829,756
387,119
56,402
894,96
383,755
829,220
654,555
783,519
300,43
661,448
806,462
332,479
22,44
431,845
65,95
499,262
656,544
608,883
50,574
51,165
689,369
517,416
246,402
78,725
602,606
405,233
347,350
3,221
229,864
31,251
545,348
415,346
847,113
341,240
17,89
164,845
295,567
340,617
481,130
275,483
82,491
460,216
782,680
598,401
347,547
178,625
527,885
490,232
886,854
97,681
778,174
5,732
133,535
118,787
181,322
514,788
537,369
701,286
251,570
433,369
87,97
554,303
162,679
714,839
377,580
253,300
827,211
847,264
350,484
533,428
347,615
733,446
371,132
65,774
449,898
466,511
32,402
141,859
212,698
638,186
33,362
344,196
319,202
157,343
404,417
97,153
368,36
664,530
144,695
61,419
413,130
884,20
554,341
16,470
350,396
82,505
118,61
674,678
447,676
840,255
107,459
890,446
342,33
311,256
59,395
689,294
129,620
768,501
431,385
556,127
436,751
230,132
111,659
610,222
556,650
857,651
146,288
685,860
887,116
139,780
767,61
349,686
766,417
231,656
362,890
537,552
708,230
259,5
272,228
855,119
605,330
575,88
94,276
823,727
628,178
411,829
667,78
105,380
409,652
556,700
27,202
497,447
217,57
851,8
172,230
702,725
836,779
820,770
304,347
142,581
843,637
522,404
408,52
890,406
319,850
216,650
784,63
373,282
667,747
446,827
399,786
447,803
67,885
651,433
440,218
147,830
393,637
326,209
187,612
91,436
142,826
421,232
176,867
201,71
538,735
222,722
759,0
685,128
670,487
394,790
520,60
170,523
315,273
284,896
745,377
607,772
142,683
45,679
222,427
649,695
62,546
14,693
700,373
739,243
560,284
837,891
204,71
77,480
699,168
651,214
473,556
224,597
388,480
223,660
595,854
543,446
750,898
830,77
356,256
794,197
